0.09558244	-0.049850587	-0.08482962	-0.057369184	0.04554088	0.0043581873	0.01666402	0.09004406
0.44961756	-0.3843598	-0.26457462	0.4131317	-0.3747757	-0.37223244	0.36082053	-0.3723519
-0.36407685	0.44318596	0.3335679	-0.376594	0.41847694	0.39049497	-0.44467318	0.43924528
-0.015480682	0.014457634	0.1534703	-0.050074164	0.011521104	0.061182123	0.025535082	0.003761117
-0.11793844	0.17751272	0.31818455	-0.18025823	0.18361852	0.09259426	-0.15905316	0.112935714
-0.75837374	0.77296406	0.710431	-0.76274616	0.7208982	0.69842774	-0.72009623	0.7283489
-0.097596325	0.12337912	0.3242899	-0.17643821	0.19043474	0.1773361	-0.18073153	0.1719508
-0.38152978	0.45635402	0.40496916	-0.49317208	0.42969924	0.42038885	-0.4070215	0.46523252
-0.24761307	0.33964452	0.2545071	-0.28672048	0.36098063	0.27920324	-0.28602445	0.35682994
0.07914353	0.001363327	-0.08738266	-0.04266929	-0.012878007	-0.021054352	0.012360089	0.013097689
0.11077244	-0.045334864	0.021041399	0.08031387	-0.0023750039	-0.0499403	0.102119684	-0.059454806
0.066210866	-0.00950097	0.036716357	0.013176833	-0.02020464	-0.06569186	0.06822387	-0.019687975
1.1154702	-1.1412625	-1.1332864	1.0691034	-1.117852	-0.996951	1.0888836	-1.026988
0.4757892	-0.50752884	-0.41783166	0.44601405	-0.5266024	-0.4458394	0.4671656	-0.48437935
0.62257075	-0.60082114	-0.5377476	0.55111516	-0.57919836	-0.567023	0.58313936	-0.5623908
-0.30915034	0.26634836	0.40878716	-0.28871837	0.28288487	0.29008844	-0.26266524	0.25063452
-0.15238684	0.21320485	0.118653	-0.1839697	0.22612837	0.18880819	-0.20434721	0.17262205
0.5097259	-0.43754536	-0.43081522	0.45999292	-0.418271	-0.4159964	0.4331699	-0.42238235
-0.9762468	1.0034225	1.0125114	-1.0058172	1.0469669	0.93608236	-0.9929714	0.9909737
0.29960036	-0.2410557	-0.22032191	0.23374633	-0.24324986	-0.26797435	0.29322377	-0.17966363
0.2637928	-0.20410258	-0.17167516	0.26752564	-0.21923785	-0.20927581	0.30022386	-0.2593751
-0.19650279	0.22504388	0.26561087	-0.29508266	0.27067176	0.21549973	-0.2468284	0.2540517
-0.069269426	0.19633435	0.19321206	-0.19159502	0.1649931	0.16294461	-0.10442565	0.1520269
0.6267952	-0.60534334	-0.5395028	0.55053365	-0.6142131	-0.54654175	0.59978616	-0.57835156
-0.104375206	0.16754386	0.089428514	-0.17336309	0.21249859	0.17126563	-0.2337714	0.25451857
0.06884156	0.023933887	-0.056156274	-0.055441797	-0.008314721	0.044427454	0.035524353	0.05498123
-0.3132494	0.42249286	0.40287638	-0.38671607	0.38095388	0.32030278	-0.35057396	0.4259778
-0.09603531	0.14604211	0.10106441	-0.17908186	0.1729509	0.16167253	-0.13768105	0.18615343
-0.17162502	0.25665435	0.075589925	-0.19946027	0.20671986	0.21035102	-0.23458391	0.2653376
-0.66280377	0.702688	0.6358233	-0.7043991	0.67498475	0.6113162	-0.66654325	0.6872524
0.024302157	0.082767434	-0.014004203	-0.05819821	0.110837854	0.026826276	-0.08552527	0.07654958
0.17290768	-0.14574942	-0.042801853	0.14103734	-0.110820316	-0.15129255	0.14286964	-0.11350465
-0.21440351	0.24362622	0.172375	-0.22546835	0.28625682	0.23475449	-0.21497375	0.23646693
0.05941136	-0.010102035	0.0107368715	0.052086964	0.0008803677	-0.06433731	0.029016757	0.011893483
-0.30237693	0.39566657	0.32495898	-0.37328675	0.31390586	0.31360725	-0.31423312	0.31608576
-0.21690284	0.19706509	0.17536074	-0.22751537	0.27031085	0.2080999	-0.26927814	0.17582408
0.5889702	-0.5865326	-0.49195358	0.605298	-0.5432867	-0.5758686	0.5702048	-0.5080732
0.5665095	-0.6099385	-0.53627217	0.5475586	-0.5905853	-0.5285461	0.61481845	-0.5712384
-0.35572147	0.31928664	0.29362497	-0.39526865	0.34922576	0.37957525	-0.38235575	0.36308122
-0.060980394	0.018276712	0.009449823	-0.054476164	0.11016216	0.01753244	-0.013984477	0.11449088
0.4980447	-0.46922472	-0.52257645	0.4787578	-0.49824974	-0.5035974	0.5107223	-0.44274855
-0.08083827	0.11648262	-0.00038675152	-0.14860916	0.113420844	0.11810894	-0.09947387	0.12073716
-0.26969075	0.27366164	0.14550889	-0.3059495	0.22777608	0.25721565	-0.22322723	0.21366629
0.16219093	-0.20356	-0.07703191	0.19593696	-0.18874879	-0.22555068	0.17563318	-0.1884002
-0.02529723	0.07165203	-0.010972647	-0.021245103	0.009801119	0.027785735	0.0058187624	0.10514424
-0.29955876	0.24404559	0.22974965	-0.3493862	0.3363783	0.31797144	-0.33579394	0.32932845
0.5172775	-0.532529	-0.56739277	0.54961264	-0.5822334	-0.57506275	0.5341747	-0.4886867
-0.110535756	0.18871239	0.26945922	-0.15990274	0.17919888	0.1062923	-0.114751704	0.18282828
-0.71442544	0.72529876	0.74165887	-0.6899005	0.7449241	0.7225842	-0.7409333	0.68530947
-0.031908404	-0.00064673676	0.06961487	-0.11251094	0.043420244	0.038992543	-0.051938027	0.09855636
0.1461066	-0.099905476	-0.2617158	0.055923305	-0.06436979	-0.16201758	0.11444127	-0.061382983
-0.09858157	0.083765365	0.08804294	-0.15221184	0.17151353	0.16602948	-0.09908596	0.18249607
0.26501933	-0.30999	-0.15640643	0.31106347	-0.23248719	-0.24175504	0.2562255	-0.2605091
0.5224463	-0.5710514	-0.54435825	0.56846327	-0.5879502	-0.506139	0.51846695	-0.46385118
0.01840628	-0.0575046	-0.029802976	0.032418806	0.05780383	-0.019698113	-0.0116394665	0.043289986
0.15822029	-0.08573324	-0.082687385	0.108486466	-0.05146617	-0.056740846	0.1357746	-0.07761201
-0.13185251	0.11438302	0.021558432	-0.13999371	0.11841402	0.15079081	-0.12516817	0.1867859
-0.54299015	0.605419	0.57755435	-0.5170052	0.6147364	0.5204646	-0.57884616	0.54668885
-0.47712162	0.5074962	0.411083	-0.44288778	0.5077691	0.4591661	-0.47512305	0.44142014
0.6452254	-0.68599993	-0.6044401	0.70251733	-0.7353224	-0.69063264	0.7279204	-0.62853706
-0.3913025	0.42936844	0.43524238	-0.40713277	0.41070575	0.44608277	-0.46258745	0.4819057
0.40706655	-0.41224962	-0.41710347	0.4095317	-0.38624206	-0.37642235	0.41447055	-0.3349004
-0.26718453	0.30282572	0.43026727	-0.32581276	0.34128833	0.27509165	-0.2914408	0.32251236
-0.05763545	0.11302023	0.006881864	-0.15459427	0.12298543	0.06957123	-0.13276762	0.16856675
-0.13181588	0.09574259	0.04816807	-0.18202153	0.12900832	0.09748187	-0.16746354	0.15867345
0.9529863	-0.9741774	-1.003736	0.90099436	-0.9483652	-0.84915423	0.9087144	-0.9042944
0.33421373	-0.29508626	-0.35722262	0.31286207	-0.30678895	-0.3299372	0.31049043	-0.25523832
-0.13635989	0.18220817	0.051871117	-0.20863262	0.18804379	0.19091754	-0.21145827	0.17054626
-0.07381157	0.17995225	0.26921678	-0.10887074	0.16952424	0.08095203	-0.15202782	0.16657943
0.042222653	-0.07753446	0.05639311	0.021928735	-0.0044165445	-0.06391234	0.058866173	-0.063060544
0.3515136	-0.350169	-0.18806131	0.32083288	-0.3347584	-0.3368926	0.29818678	-0.3224373
0.17578001	-0.14030294	-0.20027725	0.04094032	-0.08471297	-0.122372046	0.06293956	-0.09447659
0.28548512	-0.29940212	-0.22859417	0.22946848	-0.32033297	-0.29632354	0.30879763	-0.23422128
0.41890907	-0.37438998	-0.3508571	0.38809744	-0.3748695	-0.35824493	0.3730709	-0.37273982
-0.36888677	0.4154104	0.4326703	-0.44454837	0.3909309	0.4003362	-0.42693728	0.44195685
0.42151198	-0.3503537	-0.33968672	0.40072522	-0.423137	-0.38668275	0.41231987	-0.39210993
-0.25109765	0.25218073	0.1427502	-0.24611402	0.2420559	0.26155552	-0.23860048	0.24690552
-0.2233515	0.30328995	0.25583532	-0.23221621	0.29052892	0.25262895	-0.23412417	0.25684592
0.2368105	-0.22674084	-0.20822369	0.1340712	-0.21209326	-0.17428003	0.20342502	-0.12045194
-0.043913342	0.00089165865	-0.08430343	-0.03894286	0.04358118	-0.030246638	-0.075527705	0.065319724
-0.5123504	0.4950467	0.46474418	-0.47635505	0.4793442	0.49001208	-0.49878567	0.52097446
0.18803613	-0.15112859	-0.20482059	0.21295476	-0.16218616	-0.1974619	0.23693946	-0.18826987
0.04031348	-0.026514051	0.017013412	0.0284611	-0.039147977	-0.0013403649	0.0062943315	0.026139053
-0.35696805	0.43270212	0.3307162	-0.41994494	0.43222865	0.3605348	-0.40869185	0.36671314
0.22275276	-0.23038411	-0.18734354	0.1457741	-0.21055236	-0.17164677	0.22313151	-0.19584012
-0.17110375	0.19237505	0.068616025	-0.22048871	0.194454	0.20118062	-0.13081767	0.13177598
-0.21541664	0.22497422	0.29798877	-0.17542855	0.18642358	0.21784073	-0.17099905	0.2765242
0.14249174	-0.054345973	0.098672576	0.08777746	-0.015848612	-0.06696446	0.11046874	-0.04028023
-0.44583803	0.4637999	0.4612643	-0.49768758	0.5005641	0.50749344	-0.53283906	0.5016609
0.78209877	-0.80935293	-0.70103824	0.77588886	-0.7832362	-0.68736124	0.79884446	-0.7415335
0.1734993	-0.16592208	-0.014403074	0.11349479	-0.18549196	-0.15434152	0.14450131	-0.18206806
-0.4056027	0.35748363	0.3634428	-0.4113726	0.35990834	0.4106635	-0.36179814	0.34462455
-0.16658358	0.1622994	0.17033619	-0.17718989	0.21604213	0.17112556	-0.22324699	0.24361183
-0.21133398	0.29160163	0.37103072	-0.20173351	0.25801277	0.20265158	-0.25533104	0.26097605
0.11742719	-0.12702768	-0.032701775	0.15563327	-0.13523367	-0.15321732	0.14686118	-0.059775006
0.4531203	-0.42853713	-0.36095005	0.36044794	-0.37892365	-0.3619718	0.46011177	-0.396132
0.21408558	-0.24714287	-0.29400474	0.12563963	-0.14769438	-0.16520397	0.21487527	-0.1514621
0.39766082	-0.381343	-0.42782614	0.33272412	-0.40079457	-0.3367473	0.37682086	-0.3787272
-0.58441705	0.63180697	0.6548769	-0.61309993	0.60362756	0.594975	-0.56946474	0.5961495
-0.20808718	0.18894789	0.065708496	-0.124520205	0.19097516	0.1324562	-0.18639298	0.20540886
0.43225962	-0.4404045	-0.29901513	0.3452176	-0.4090071	-0.34330633	0.41620195	-0.33046904
0.5749882	-0.6536174	-0.6352576	0.58838654	-0.571829	-0.5592726	0.6528729	-0.5885527
0.6082542	-0.65235794	-0.65293914	0.58820474	-0.6486989	-0.583033	0.58614486	-0.61860675
-0.456088	0.47841012	0.40080795	-0.43585035	0.507016	0.42584676	-0.5403368	0.45106614
-0.59432715	0.6266894	0.5929427	-0.6220471	0.58785325	0.62250096	-0.63704824	0.6042897
-0.43439648	0.3519903	0.30730778	-0.40346587	0.43280482	0.42853913	-0.4232843	0.40321502
-0.6777707	0.65948474	0.5918427	-0.6196746	0.6651255	0.5963173	-0.71071666	0.6481707
0.24538888	-0.19147815	-0.20750353	0.16436946	-0.2315875	-0.18444024	0.21198037	-0.20011842
0.12515579	-0.18313187	0.0060890936	0.16706724	-0.11686713	-0.14068937	0.1217588	-0.061838154
-0.4853765	0.5285591	0.45588368	-0.49171785	0.5683617	0.55323446	-0.47773543	0.4894544
-0.27608824	0.3368601	0.24516739	-0.3003522	0.28367865	0.34007978	-0.29811224	0.28407195
0.49529883	-0.46888402	-0.36592022	0.46850136	-0.44566306	-0.4686555	0.44911295	-0.38997966
-1.0554103	1.046109	1.0266305	-0.99688333	1.0408193	1.0329667	-1.0451583	1.0386965
0.845418	-0.8612768	-0.83792466	0.78584564	-0.8612913	-0.83422005	0.795985	-0.8373761
-0.12094554	0.17367038	0.08866353	-0.20230152	0.20507114	0.1222669	-0.09567586	0.12838542
-0.42659214	0.44888985	0.3988517	-0.45737305	0.4794006	0.4186833	-0.430221	0.47038588
-0.38097134	0.37896386	0.37668976	-0.36022094	0.38176185	0.37150708	-0.43368828	0.39706916
0.7194352	-0.73252916	-0.7106334	0.7237357	-0.7723888	-0.6766529	0.7988624	-0.6772649
0.22448681	-0.2000176	-0.15811303	0.2026867	-0.22586447	-0.2591818	0.23329498	-0.1912158
-0.14434601	0.123561904	0.21403718	-0.15613541	0.20115827	0.16435495	-0.083838046	0.16644427
-0.299994	0.30846098	0.32467946	-0.354543	0.29694292	0.33562118	-0.33418587	0.35007218
-0.33484948	0.27790734	0.28697267	-0.3660212	0.30126983	0.28103986	-0.34858888	0.3480337
-0.18169497	0.2485847	0.1783074	-0.23899513	0.21902357	0.2495472	-0.1938035	0.20331891
0.5338981	-0.5206019	-0.5704555	0.5738848	-0.5182183	-0.53592783	0.509846	-0.55637527
-0.023606233	-0.0011888787	-0.17287251	0.0011916757	-0.049462467	0.004787788	0.013279026	0.026805123
-0.09507892	0.13572207	0.022552554	-0.10019489	0.17353982	0.14632528	-0.10488878	0.18223454
0.37444308	-0.35090533	-0.2991317	0.37980416	-0.40734655	-0.3071032	0.3491945	-0.34161726
0.3103832	-0.2660605	-0.15213351	0.20186079	-0.25853172	-0.22571224	0.21300499	-0.16275947
0.2353843	-0.19607258	-0.14186572	0.19200808	-0.1460168	-0.19304453	0.20575662	-0.13674128
0.18950538	-0.23110819	-0.14705154	0.23998545	-0.18891522	-0.18980041	0.1694991	-0.21482126
0.42820838	-0.4716707	-0.35989013	0.37771606	-0.35741648	-0.37451637	0.4126063	-0.3428941
0.6133672	-0.59178704	-0.61302763	0.5744171	-0.6645467	-0.56702685	0.6810999	-0.57654995
